approved_for_scrape,suggested_decision,decision_reason,barcode,name,brand,query,card_text,image_alt,image_url_raw
NO,YES,positive_cheese_type,7290004135324,פיראוס בולגרית מעודנת 5% אבקת חלב נוכרי,,גבינה בולגרית,"פיראוס בולגרית מעודנת 5% אבקת חלב נוכרי
פיראוס | 1000 גרם
‏56.00 ‏₪
‏5.60 ‏₪ / 100 גרם
בולגרית 24% משק צוריאל 250 גרם
משק צוריאל | 250 גרם
‏24.90 ‏₪
‏9.96 ‏₪ / 100 גרם
גבינה בולגרית מסורתית 5% 250 גרם
גד | 250 גרם
‏26.90 ‏₪
‏10.76 ‏₪ / 100 גרם
בולגרית מעודנת 5%
מעדניה חלבית | 1000 גרם
‏66.00 ‏₪
‏6.60 ‏₪ / 100 גרם
בולגרית 5%
מחלבת המושבה | 1000 גרם
‏52.00 ‏₪
‏5.20 ‏₪ / 100 גרם",פיראוס בולגרית מעודנת 5% אבקת חלב נוכרי,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290004135324.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290004135324.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290004135324.jpg&w=384&q=75 2x"
NO,YES,positive_cheese_type,7290011499105,גבינה בולגרית מסורתית 5% 250 גרם,,גבינה בולגרית,"גבינה בולגרית מסורתית 5% 250 גרם
גד | 250 גרם
‏26.90 ‏₪
‏10.76 ‏₪ / 100 גרם",גבינה בולגרית מסורתית 5% 250 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290011499105_s1_1506-12-2022_17-56-06.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290011499105_s1_1506-12-2022_17-56-06.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290011499105_s1_1506-12-2022_17-56-06.jpg&w=384&q=75 2x"
NO,YES,positive_cheese_type,,בולגרית 16%,,גבינה בולגרית,"בולגרית 16%
מעדניה חלבית | 1000 גרם
‏55.00 ‏₪
‏5.50 ‏₪ / 100 גרם
כדורי בולגרית בשמן
הגבינות של ניצן | 150 גרם
‏18.90 ‏₪
‏12.60 ‏₪ / 100 גרם
בולגרית מעודנת פיראוס 24% 250 גרם.
פיראוס | 250 גרם
‏24.50 ‏₪
‏9.80 ‏₪ / 100 גרם
פרוסות גבינה בולגרית מעודנת 5% 250 גרם
גד | 250 גרם
‏29.90 ‏₪
‏11.96 ‏₪ / 100 גרם",בולגרית 16%,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F2%2F5%2F2511243.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F2%2F5%2F2511243.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F2%2F5%2F2511243.jpg&w=384&q=75 2x"
NO,YES,positive_cheese_type,7290006492616,פרוסות גבינה בולגרית מעודנת 5% 250 גרם,,גבינה בולגרית,"פרוסות גבינה בולגרית מעודנת 5% 250 גרם
גד | 250 גרם
‏29.90 ‏₪
‏11.96 ‏₪ / 100 גרם",פרוסות גבינה בולגרית מעודנת 5% 250 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290006492616_s1_1506-12-2022_17-42-32.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290006492616_s1_1506-12-2022_17-42-32.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290006492616_s1_1506-12-2022_17-42-32.jpg&w=384&q=75 2x"
NO,YES,positive_cheese_type,7290011499112,גבינה בולגרית מסורתית 16% 250 גרם,,גבינה בולגרית,"גבינה בולגרית מסורתית 16% 250 גרם
גד | 250 גרם
‏26.90 ‏₪
‏10.76 ‏₪ / 100 גרם",גבינה בולגרית מסורתית 16% 250 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290011499112_s1_1506-12-2022_17-57-24.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290011499112_s1_1506-12-2022_17-57-24.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290011499112_s1_1506-12-2022_17-57-24.jpg&w=384&q=75 2x"
NO,YES,positive_cheese_type,7290005992575,גבינה בולגרית למריחה 5% 250 גרם,,גבינה בולגרית,"גבינה בולגרית למריחה 5% 250 גרם
גד | 250 גרם
‏18.90 ‏₪
‏7.56 ‏₪ / 100 גרם",גבינה בולגרית למריחה 5% 250 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290005992575_s1_1501-05-2020_23-01-09.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290005992575_s1_1501-05-2020_23-01-09.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290005992575_s1_1501-05-2020_23-01-09.jpg&w=384&q=75 2x"
NO,YES,positive_cheese_type,7290108509137,גבינה בולגרית מעודנת 5% שומן 250 גרם,,גבינה בולגרית,"גבינה בולגרית מעודנת 5% שומן 250 גרם
וילי פוד | 250 גרם
‏14.90 ‏₪
‏5.96 ‏₪ / 100 גרם",גבינה בולגרית מעודנת 5% שומן 250 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290108509137_s107-07-2021_09-56-59.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290108509137_s107-07-2021_09-56-59.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290108509137_s107-07-2021_09-56-59.jpg&w=384&q=75 2x"
NO,YES,positive_cheese_type,7290108509113,גבינה בולגרית מעודנת 18% שומן 250 גרם,,גבינה בולגרית,"גבינה בולגרית מעודנת 18% שומן 250 גרם
Euro | 250 גרם
‏14.90 ‏₪
‏5.96 ‏₪ / 100 גרם",גבינה בולגרית מעודנת 18% שומן 250 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290108509113_s105-30-2021_09-11-25.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290108509113_s105-30-2021_09-11-25.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290108509113_s105-30-2021_09-11-25.jpg&w=384&q=75 2x"
NO,YES,positive_cheese_type,7290108509106,גבינה בולגרית מעודנת קוביות 13% שומן 200 גרם,,גבינה בולגרית,"גבינה בולגרית מעודנת קוביות 13% שומן 200 גרם
וילי פוד | 200 גרם
‏14.90 ‏₪
‏7.45 ‏₪ / 100 גרם",גבינה בולגרית מעודנת קוביות 13% שומן 200 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290108509106_s107-07-2021_09-41-25.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290108509106_s107-07-2021_09-41-25.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290108509106_s107-07-2021_09-41-25.jpg&w=384&q=75 2x"
NO,YES,positive_cheese_type,7290000554532,גבינה צפתית מעודנת 5% 200 גרם,,גבינה צפתית,"גבינה צפתית מעודנת 5% 200 גרם
גד | 200 גרם
2 יח' ב- ‏28 ₪
‏15.90 ‏₪
‏7.95 ‏₪ / 100 גרם",גבינה צפתית מעודנת 5% 200 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000554532_s1_1511-09-2020_14-47-10.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000554532_s1_1511-09-2020_14-47-10.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000554532_s1_1511-09-2020_14-47-10.jpg&w=384&q=75 2x"
NO,YES,positive_cheese_type,7290004131814,גבינה צפתית מעודנת 5% פיראוס 200 גרם,,גבינה צפתית,"גבינה צפתית מעודנת 5% פיראוס 200 גרם
פיראוס | 200 גרם
‏16.50 ‏₪
‏8.25 ‏₪ / 100 גרם",גבינה צפתית מעודנת 5% פיראוס 200 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290004131814_s1_1509-24-2024_08-38-14.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290004131814_s1_1509-24-2024_08-38-14.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290004131814_s1_1509-24-2024_08-38-14.jpg&w=384&q=75 2x"
NO,YES,positive_cheese_type,7290004122119,גבינת גבע פרמזן מגורדת 23% קולקשן 100 גרם,,פרמזן,"גבינת גבע פרמזן מגורדת 23% קולקשן 100 גרם
תנובה | 100 גרם
‏12.90 ‏₪
‏12.90 ‏₪ / 100 גרם
גבינת פרמז'ן משולשים יוחננוף 200 גרם
יוחננוף | 200 גרם
‏22.90 ‏₪
‏11.45 ‏₪ / 100 גרם
גבינת פרמז'ן מגורדת יוחננוף 90 גרם
יוחננוף | 90 גרם
‏18.90 ‏₪
‏21.00 ‏₪ / 100 גרם
פרמז'נו 29% שומן צמחי
מעדניה חלבית | 1000 גרם
‏110.00 ‏₪
‏11.00 ‏₪ / 100 גרם
פרמז'נו משולש 150 גרם
אמה- וילי פוד | 150 גרם
‏18.90 ‏₪
‏12.60 ‏₪ / 100 גרם
גבינת פרמז'נו 200 גרם
וילי פוד | 200 גרם
‏22.90 ‏₪
‏11.45 ‏₪ / 100 גרם
גבינה קשה פרמזן 23% שומן
מעדניה חלבית | 1000 גרם
‏135.00 ‏₪
‏13.50 ‏₪ / 100 גרם
רוטב אלפרדו פרמזן 250 גרם
מחלבות גד | 250 גרם
‏21.90 ‏₪
‏8.76 ‏₪ / 100 גרם
גבינת פרמזן משולשים 200 גרם
סיי צי'ז | 200 גרם
‏24.90 ‏₪
‏12.45 ‏₪ / 100 גרם
מיקס 4 גבינות מגורדות 300 גרם
יורו | 300 גרם
‏19.90 ‏₪
‏6.63 ‏₪ / 100 גרם",גבינת גבע פרמזן מגורדת 23% קולקשן 100 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290004122119_s1_1508-29-2024_07-49-09.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290004122119_s1_1508-29-2024_07-49-09.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290004122119_s1_1508-29-2024_07-49-09.jpg&w=384&q=75 2x"
NO,YES,positive_cheese_type,7290001482094,גבינת פרמז'נו 200 גרם,,פרמזן,"גבינת פרמז'נו 200 גרם
וילי פוד | 200 גרם
‏22.90 ‏₪
‏11.45 ‏₪ / 100 גרם
גבינה קשה פרמזן 23% שומן
מעדניה חלבית | 1000 גרם
‏135.00 ‏₪
‏13.50 ‏₪ / 100 גרם
רוטב אלפרדו פרמזן 250 גרם
מחלבות גד | 250 גרם
‏21.90 ‏₪
‏8.76 ‏₪ / 100 גרם
גבינת פרמזן משולשים 200 גרם
סיי צי'ז | 200 גרם
‏24.90 ‏₪
‏12.45 ‏₪ / 100 גרם",גבינת פרמז'נו 200 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290001482094_s110-01-2024_08-54-45.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290001482094_s110-01-2024_08-54-45.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290001482094_s110-01-2024_08-54-45.jpg&w=384&q=75 2x"
NO,YES,positive_cheese_type,,גבינה קשה פרמזן 23% שומן,,פרמזן,"גבינה קשה פרמזן 23% שומן
מעדניה חלבית | 1000 גרם
‏135.00 ‏₪
‏13.50 ‏₪ / 100 גרם",גבינה קשה פרמזן       23% שומן,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F6%2F46563.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F6%2F46563.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F6%2F46563.jpg&w=384&q=75 2x"
NO,YES,positive_cheese_type,7290108502763,גבינת קממבר בקר 28% 200 גרם,,גבינה 28%,"גבינת קממבר בקר 28% 200 גרם
סאסו | 200 גרם
‏19.90 ‏₪
‏9.95 ‏₪ / 100 גרם
פרוסות גבינה צהובה חצי קשה דקה 28% נעם 200 גרם
טרה | 200 גרם
‏18.90 ‏₪
‏9.45 ‏₪ / 100 גרם
גבינת גלעד קשקבל מחלב כבשים 28% קולקשן 200 גרם
תנובה | 200 גרם
‏29.90 ‏₪
‏14.95 ‏₪ / 100 גרם
גבינה אמנטל פרוסות 28% 150 גרם
Euro | 150 גרם
‏19.90 ‏₪
‏13.27 ‏₪ / 100 גרם",גבינת קממבר בקר 28% 200 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290108502763_s101-21-2026_11-23-46.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290108502763_s101-21-2026_11-23-46.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290108502763_s101-21-2026_11-23-46.jpg&w=384&q=75 2x"
NO,YES,positive_cheese_type,,גבינה אמנטל פרוסות 28% 150 גרם,,גבינה 28%,"גבינה אמנטל פרוסות 28% 150 גרם
Euro | 150 גרם
‏19.90 ‏₪
‏13.27 ‏₪ / 100 גרם",גבינה אמנטל פרוסות 28% 150 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Fa%2F6%2Fa63f9fb42c33a45d0b5974d556f99f91dd459161ff6a0126ccedb91ad8981f89.jpeg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Fa%2F6%2Fa63f9fb42c33a45d0b5974d556f99f91dd459161ff6a0126ccedb91ad8981f89.jpeg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Fa%2F6%2Fa63f9fb42c33a45d0b5974d556f99f91dd459161ff6a0126ccedb91ad8981f89.jpeg&w=384&q=75 2x"
NO,YES,positive_cheese_type,,גבינת גאודה טבעי 28%,,גבינה 28%,"גבינת גאודה טבעי 28%
מעדניה חלבית | 1000 גרם
‏110.00 ‏₪
‏11.00 ‏₪ / 100 גרם",גבינת גאודה טבעי 28%,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F2%2F1258101.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F2%2F1258101.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F2%2F1258101.jpg&w=384&q=75 2x"
NO,YES,positive_cheese_type,,גבינת גאודה 28%,,גבינה 28%,"גבינת גאודה 28%
מעדניה חלבית | 1000 גרם
‏111.00 ‏₪
‏11.10 ‏₪ / 100 גרם",גבינת גאודה 28%,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Ff%2F3%2Ff38b174bc7e32702decee05e16ce489d22228cf81dd56b2733a7d03ce1cc5075.jpeg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Ff%2F3%2Ff38b174bc7e32702decee05e16ce489d22228cf81dd56b2733a7d03ce1cc5075.jpeg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2Ff%2F3%2Ff38b174bc7e32702decee05e16ce489d22228cf81dd56b2733a7d03ce1cc5075.jpeg&w=384&q=75 2x"
